canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
aÑo,rename,aÑo,2004,2025,,,,confirmed,"año :: NOT COLLECTED EVERY YEAR (present 2004-2025, 21 of 22 years) — absent years come back as a marked all-NA column."
año,rename,año,2013,2013,,,,confirmed,"año :: NOT COLLECTED EVERY YEAR (present 2013-2013, 1 of 22 years) — absent years come back as a marked all-NA column."
conglome,rename,conglome,2004,2025,,,,continuous,conglomerado :: QUESTION REWORDED across years — check for a redefinition.
dominio,rename,dominio,2004,2025,,,,label_change,dominio :: QUESTION REWORDED across years — check for a redefinition.
estrato,rename,estrato,2004,2025,,,,label_change,estrato geográfico :: QUESTION REWORDED across years — check for a redefinition.
estrsocial,rename,estrsocial,2014,2025,,,,code_change,"estrato socio-económico :: CODING MOVED UNDER A STABLE NAME — 2014: 1, 2, 3, 4, 5 | 2015: 1, 2, 3, 4, 5, 6 | 2016: 1, 2, 3, 4, 5 | 2017: 1, 2, 3, 4, 5, 6 | 2018: 1, 2, 3, 4, 5, 6 | 2019: 1, 2, 3, 4, 5, 6 | 2020: 1, 2, 3, 4, 5, 6 | 2021: 1, 2, 3, 4, 5, 6 | 2022: 1, 2, 3, 4, 5, 6 | 2023: 1, 2, 3, 4, 5, 6 | 2024: 1, 2, 3, 4, 5, 6 | 2025: 1, 2, 3, 4, 5, 6. Do not pool on a code without checking the year."
factor,rename,factor,2006,2006,,,,continuous,"factor de expansión :: NOT COLLECTED EVERY YEAR (present 2006-2006, 1 of 22 years) — absent years come back as a marked all-NA column."
factor07,rename,factor07,2004,2025,,,,continuous,factor expansion ajustado a cpv 2007 :: QUESTION REWORDED across years — check for a redefinition.
g01hd,rename,g01hd,2004,2011,,,,continuous,"gastos por ampliación del hogar - recursos propios :: NOT COLLECTED EVERY YEAR (present 2004-2011, 8 of 22 years) — absent years come back as a marked all-NA column."
g05hd,rename,g05hd,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar - pagó :: QUESTION REWORDED across years — check for a redefinition.
g05hd1,rename,g05hd1,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar en otro hogar- pagó :: QUESTION REWORDED across years — check for a redefinition.
g05hd2,rename,g05hd2,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar prepara sus alimentos - pagó :: QUESTION REWORDED across years — check for a redefinition.
g05hd3,rename,g05hd3,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar prepara sus alim en su centro de :: QUESTION REWORDED across years — check for a redefinition.
g05hd4,rename,g05hd4,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar en el aula del centro educativo :: QUESTION REWORDED across years — check for a redefinition.
g05hd5,rename,g05hd5,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar a autoconsumo
g05hd6,rename,g05hd6,2004,2025,,,,continuous,gastos por alimentos consumidos fuera del hogar campamento - pagó :: QUESTION REWORDED across years — check for a redefinition.
g07hd,rename,g07hd,2004,2025,,,,continuous,otros gastos - pagó :: QUESTION REWORDED across years — check for a redefinition.
ga03hd,rename,ga03hd,2004,2025,,,,continuous,gasto por alquiler
ga04hd,rename,ga04hd,2004,2025,,,,continuous,gasto por alquiler imputado
gashog1d,rename,gashog1d,2004,2025,,,,continuous,gasto monetario :: QUESTION REWORDED across years — check for a redefinition.
gashog21,rename,gashog21,2017,2020,,,,continuous,"gasto total , con inversion, con bienes libres, con invitacion familiar,con fies :: NOT COLLECTED EVERY YEAR (present 2017-2020, 4 of 22 years) — absent years come back as a marked all-NA column."
