canonical,kind,raw,year_start,year_end,recode,unit,level,status,note
a_o,rename,a_o,2004,2006,,,,confirmed,"año :: NOT COLLECTED EVERY YEAR (present 2004-2006, 2 of 15 years) — absent years come back as a marked all-NA column."
aÑo,rename,aÑo,2005,2025,,,,confirmed,"año :: NOT COLLECTED EVERY YEAR (present 2005-2025, 13 of 15 years) — absent years come back as a marked all-NA column."
conglome,rename,conglome,2004,2025,,,,continuous,número de conglomerado :: QUESTION REWORDED across years — check for a redefinition.
d604b,rename,d604b,2004,2025,,,,continuous,"(deflactado , anualizado) ¿cuánto fue el monto total por la compra o servicio? :: QUESTION REWORDED across years — check for a redefinition."
d604c,rename,d604c,2004,2025,,,,continuous,"(deflactado , anualizado ) ¿en cuánto estima el valor del ...? :: QUESTION REWORDED across years — check for a redefinition."
d604c2,rename,d604c2,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
d604c3,rename,d604c3,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
d604c4,rename,d604c4,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
d604c5,rename,d604c5,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
d604c6,rename,d604c6,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
d604c7,rename,d604c7,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
dominio,rename,dominio,2004,2025,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [1, 2] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). dominio geográfico :: QUESTION REWORDED across years — check for a redefinition. FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
estrato,rename,estrato,2004,2025,,,,label_change,estrato geografico :: QUESTION REWORDED across years — check for a redefinition.
factor07,rename,factor07,2004,2025,,,,continuous,factor de expanción de hogar proyección cpv 2007 :: QUESTION REWORDED across years — check for a redefinition.
factor_p,rename,factor_p,2020,2020,,,,continuous,"factor de expansión anual - tipo presencial - proyecciones cpv-2007 :: NOT COLLECTED EVERY YEAR (present 2020-2020, 1 of 15 years) — absent years come back as a marked all-NA column."
hogar,rename,hogar,2004,2025,,,,continuous,numero secuencial del hogar :: QUESTION REWORDED across years — check for a redefinition.
i604b,rename,i604b,2004,2025,,,,continuous,"(imputado, deflactado, anualizado) ¿cuánto fue el monto total por la compra o se :: QUESTION REWORDED across years — check for a redefinition."
i604c,rename,i604c,2004,2025,,,,continuous,"(imputado, deflactado, anualizado ) ¿en cuánto estima el valor del ...? :: QUESTION REWORDED across years — check for a redefinition."
i604c2,rename,i604c2,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
i604c3,rename,i604c3,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
i604c4,rename,i604c4,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
i604c5,rename,i604c5,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
i604c6,rename,i604c6,2016,2025,,,,continuous,"¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
i604c7,rename,i604c7,2016,2025,,,,continuous," ¿cuánto cree que le costaria, si tuviera que pagar por este producto o servicio :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
mes,rename,mes,2004,2025,,,,continuous,mes de ejecución de la encuesta :: QUESTION REWORDED across years — check for a redefinition.
nconglome,rename,nconglome,2016,2025,,,,continuous,"número de conglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604,rename,p604,2004,2025,,,,label_change,"en el mes anterior ud. o algún miembro obtuvieron, consiguieron, o hicieron  uso :: QUESTION REWORDED across years — check for a redefinition."
p604a1,rename,p604a1,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : comprado :: QUESTION REWORDED across years — check for a redefinition.
p604a2,rename,p604a2,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : autoconsumo :: QUESTION REWORDED across years — check for a redefinition.
p604a3,rename,p604a3,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : autosuministro :: QUESTION REWORDED across years — check for a redefinition.
p604a4,rename,p604a4,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : como parte de pago a un miembro del hogar :: QUESTION REWORDED across years — check for a redefinition.
p604a5,rename,p604a5,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : regalado o pagado por miembro de otro hogar :: QUESTION REWORDED across years — check for a redefinition.
p604a6,rename,p604a6,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : donado por institución o programa social :: QUESTION REWORDED across years — check for a redefinition.
p604a7,rename,p604a7,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : otro :: QUESTION REWORDED across years — check for a redefinition.
p604a8,rename,p604a8,2004,2025,,,,label_change,¿ cómo obtuvieron el(la) ... ? : no sabe/no responde :: QUESTION REWORDED across years — check for a redefinition.
p604aa,rename,p604aa,2004,2025,,,,label_change,¿ dónde lo compró ? :: QUESTION REWORDED across years — check for a redefinition.
p604b,rename,p604b,2004,2025,,,,continuous,¿cuánto fue el monto total por la compra o servicio ? :: QUESTION REWORDED across years — check for a redefinition.
p604c,rename,p604c,2004,2025,,,,continuous,¿ en cuánto estima el valor del ... ? :: QUESTION REWORDED across years — check for a redefinition.
p604c2,rename,p604c2,2016,2025,,,,recode_confirmed,"CODING CONFIRMED TO HAVE MOVED, from the DATA (not the labels): minimum moves [0, 8] — values shifted. Detected by a MINIMUM SHIFT in the observed value set — the silent-flip signature (0/1 -> 1/2). Counts do not move their minimum, so this test does not false-positive on them (p104/mieperho/p208a all pass clean). ¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 201 FLOOR, NOT A TOTAL: recode_confirmed is detected by a MINIMUM SHIFT in the observed value set (0/1 -> 1/2). It CANNOT see a recode whose minimum is stable — a category silently redefined mid-range (1,2,3,4 stays 1,2,3,4 but '3' changes meaning), or two categories merging. Stable-minimum recodes are a KNOWN BLIND SPOT, not yet scanned. Do not read 189 as complete."
p604c3,rename,p604c3,2016,2025,,,,continuous,"¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604c4,rename,p604c4,2016,2025,,,,continuous,"¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604c5,rename,p604c5,2016,2025,,,,continuous,"¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604c6,rename,p604c6,2016,2025,,,,continuous,"¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604c7,rename,p604c7,2016,2025,,,,continuous,"¿cuánto cree que le costaría si tuviera que pagar por este producto o servicio? :: NOT COLLECTED EVERY YEAR (present 2016-2025, 3 of 15 years) — absent years come back as a marked all-NA column."
p604n,rename,p604n,2004,2025,,,,code_change,"producto o servicio para transportes y comunicaciones :: CODING MOVED UNDER A STABLE NAME — 2005: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | 2007: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | 2008: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | 2009: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | 2010: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | 2011: 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13 | . Do not pool on a code without checking the year."
sub_conglome,rename,sub_conglome,2020,2025,,,,continuous,"número de subconglomerado (proveniente del marco) :: NOT COLLECTED EVERY YEAR (present 2020-2025, 2 of 15 years) — absent years come back as a marked all-NA column."
ticuest0,rename,ticuest0,2011,2012,,,,intermittent,"origen de cuestionario :: NOT COLLECTED EVERY YEAR (present 2011-2012, 2 of 15 years) — absent years come back as a marked all-NA column."
